orig_cell_types	layer_ID
Endothelial 1	-190
Inhibitory	-190
Excitatory	-190
Ambiguous	-190
Endothelial 1	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Astrocyte	-190
Excitatory	-190
Ambiguous	-190
Excitatory	-190
Inhibitory	-190
Excitatory	-190
Excitatory	-190
Inhibitory	-190
Ambiguous	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
OD Mature 2	-190
Ambiguous	-190
Excitatory	-190
Ambiguous	-190
Excitatory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 1	-190
Excitatory	-190
Astrocyte	-190
Ambiguous	-190
Ambiguous	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Excitatory	-190
Astrocyte	-190
Astrocyte	-190
Ambiguous	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Excitatory	-190
Astrocyte	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Excitatory	-190
Excitatory	-190
Inhibitory	-190
Ambiguous	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
OD Immature 1	-190
Inhibitory	-190
Ambiguous	-190
Ambiguous	-190
Microglia	-190
Ambiguous	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Excitatory	-190
Ambiguous	-190
Inhibitory	-190
Ambiguous	-190
OD Mature 2	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
OD Immature 1	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
OD Mature 2	-190
Ambiguous	-190
Endothelial 2	-190
Ambiguous	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
OD Immature 1	-190
Endothelial 1	-190
Astrocyte	-190
Astrocyte	-190
Astrocyte	-190
Astrocyte	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Microglia	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Endothelial 1	-190
Excitatory	-190
OD Immature 1	-190
OD Mature 2	-190
Endothelial 1	-190
Ambiguous	-190
Excitatory	-190
Inhibitory	-190
OD Mature 2	-190
OD Immature 1	-190
Excitatory	-190
Ambiguous	-190
Astrocyte	-190
Ambiguous	-190
Endothelial 1	-190
Ambiguous	-190
Ambiguous	-190
Excitatory	-190
Inhibitory	-190
OD Mature 2	-190
Inhibitory	-190
OD Immature 1	-190
Astrocyte	-190
OD Mature 1	-190
Astrocyte	-190
Inhibitory	-190
Ambiguous	-190
Excitatory	-190
Inhibitory	-190
Ambiguous	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Excitatory	-190
Excitatory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
OD Mature 2	-190
Astrocyte	-190
Excitatory	-190
Astrocyte	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Astrocyte	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Excitatory	-190
Microglia	-190
Ambiguous	-190
Inhibitory	-190
Endothelial 1	-190
Inhibitory	-190
OD Mature 2	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Endothelial 1	-190
Endothelial 1	-190
Ambiguous	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 1	-190
Endothelial 2	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
OD Immature 1	-190
Ambiguous	-190
Inhibitory	-190
OD Immature 1	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 3	-190
Inhibitory	-190
Microglia	-190
Inhibitory	-190
Pericytes	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Astrocyte	-190
Ambiguous	-190
Astrocyte	-190
OD Immature 1	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Endothelial 3	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Pericytes	-190
Astrocyte	-190
Astrocyte	-190
Inhibitory	-190
Pericytes	-190
Astrocyte	-190
Inhibitory	-190
Ambiguous	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Pericytes	-190
Pericytes	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Endothelial 1	-190
Ambiguous	-190
OD Mature 2	-190
Astrocyte	-190
Endothelial 3	-190
Endothelial 1	-190
Inhibitory	-190
Inhibitory	-190
Microglia	-190
OD Immature 1	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Microglia	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Endothelial 1	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 1	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 3	-190
Microglia	-190
Endothelial 1	-190
Inhibitory	-190
Ambiguous	-190
Ambiguous	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 1	-190
Excitatory	-190
Inhibitory	-190
Astrocyte	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
OD Mature 2	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Ambiguous	-190
Astrocyte	-190
Astrocyte	-190
Inhibitory	-190
Microglia	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
OD Immature 1	-190
OD Immature 1	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 1	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 1	-190
Excitatory	-190
Inhibitory	-190
Endothelial 1	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Microglia	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Endothelial 1	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
OD Mature 2	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Astrocyte	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
OD Mature 2	-190
Inhibitory	-190
Excitatory	-190
Endothelial 1	-190
Inhibitory	-190
OD Immature 1	-190
Astrocyte	-190
Inhibitory	-190
Excitatory	-190
Microglia	-190
Endothelial 1	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Astrocyte	-190
Ambiguous	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Astrocyte	-190
OD Mature 2	-190
Inhibitory	-190
Astrocyte	-190
Endothelial 1	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Excitatory	-190
Ambiguous	-190
Inhibitory	-190
Microglia	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
OD Immature 1	-190
Inhibitory	-190
Inhibitory	-190
OD Mature 2	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
OD Immature 1	-190
Ambiguous	-190
Excitatory	-190
Microglia	-190
Inhibitory	-190
OD Immature 1	-190
OD Immature 1	-190
Excitatory	-190
Inhibitory	-190
Endothelial 1	-190
Excitatory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Microglia	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 1	-190
Ambiguous	-190
Ambiguous	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Ambiguous	-190
Excitatory	-190
Inhibitory	-190
Microglia	-190
Excitatory	-190
Excitatory	-190
Astrocyte	-190
Pericytes	-190
Inhibitory	-190
Astrocyte	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
OD Mature 2	-190
Astrocyte	-190
Endothelial 3	-190
Endothelial 1	-190
Excitatory	-190
Ambiguous	-190
Excitatory	-190
Endothelial 1	-190
Astrocyte	-190
Inhibitory	-190
Endothelial 3	-190
Excitatory	-190
Astrocyte	-190
Endothelial 1	-190
Ambiguous	-190
OD Mature 2	-190
Astrocyte	-190
Ambiguous	-190
Endothelial 1	-190
Astrocyte	-190
OD Mature 2	-190
Ambiguous	-190
Astrocyte	-190
OD Mature 2	-190
OD Mature 1	-190
Ambiguous	-190
OD Mature 1	-190
OD Mature 2	-190
Ambiguous	-190
OD Mature 2	-190
Astrocyte	-190
OD Mature 2	-190
OD Mature 2	-190
OD Mature 2	-190
OD Mature 2	-190
Excitatory	-190
Astrocyte	-190
OD Mature 2	-190
Astrocyte	-190
OD Mature 1	-190
Inhibitory	-190
OD Immature 1	-190
Ambiguous	-190
OD Mature 2	-190
Ambiguous	-190
Inhibitory	-190
Endothelial 1	-190
Astrocyte	-190
Excitatory	-190
Inhibitory	-190
Excitatory	-190
Astrocyte	-190
Inhibitory	-190
OD Mature 2	-190
OD Mature 1	-190
Microglia	-190
OD Mature 1	-190
OD Immature 1	-190
Ambiguous	-190
Excitatory	-190
Excitatory	-190
Ambiguous	-190
Excitatory	-190
OD Mature 2	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Astrocyte	-190
Astrocyte	-190
Ambiguous	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 1	-190
Endothelial 3	-190
Ambiguous	-190
Inhibitory	-190
Endothelial 1	-190
Inhibitory	-190
Inhibitory	-190
OD Mature 1	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Astrocyte	-190
Astrocyte	-190
Ambiguous	-190
Inhibitory	-190
OD Mature 2	-190
Endothelial 1	-190
OD Immature 1	-190
Ambiguous	-190
OD Mature 2	-190
Excitatory	-190
OD Mature 2	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
OD Immature 1	-190
Excitatory	-190
OD Mature 2	-190
Inhibitory	-190
Endothelial 1	-190
OD Immature 1	-190
Astrocyte	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Ambiguous	-190
Excitatory	-190
Excitatory	-190
OD Mature 2	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 3	-190
Inhibitory	-190
Excitatory	-190
Astrocyte	-190
Inhibitory	-190
OD Immature 1	-190
OD Immature 1	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
OD Immature 1	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Ambiguous	-190
OD Immature 1	-190
OD Mature 2	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Microglia	-190
Inhibitory	-190
OD Mature 2	-190
Inhibitory	-190
Inhibitory	-190
OD Immature 1	-190
Inhibitory	-190
Microglia	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 3	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 1	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 2	-190
Microglia	-190
Pericytes	-190
Excitatory	-190
Astrocyte	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Pericytes	-190
OD Immature 1	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Astrocyte	-190
Ambiguous	-190
OD Immature 1	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
OD Mature 2	-190
Excitatory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Microglia	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Astrocyte	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Endothelial 1	-190
Ambiguous	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Microglia	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
OD Mature 2	-190
Inhibitory	-190
Ambiguous	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Microglia	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Ambiguous	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
OD Mature 2	-190
OD Mature 2	-190
Ambiguous	-190
Inhibitory	-190
Endothelial 1	-190
Excitatory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 1	-190
Excitatory	-190
Astrocyte	-190
OD Mature 1	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
OD Immature 1	-190
Excitatory	-190
Ambiguous	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Endothelial 2	-190
Endothelial 1	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
OD Immature 1	-190
Astrocyte	-190
Inhibitory	-190
Endothelial 1	-190
Astrocyte	-190
Inhibitory	-190
Ambiguous	-190
Astrocyte	-190
Astrocyte	-190
Excitatory	-190
Astrocyte	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Ambiguous	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Microglia	-190
Excitatory	-190
Microglia	-190
Microglia	-190
Inhibitory	-190
Ambiguous	-190
OD Immature 1	-190
Inhibitory	-190
OD Immature 1	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 1	-190
Ambiguous	-190
Excitatory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 1	-190
Inhibitory	-190
Endothelial 1	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Endothelial 1	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Endothelial 1	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Endothelial 1	-190
Inhibitory	-190
Ambiguous	-190
Excitatory	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Astrocyte	-190
Microglia	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Microglia	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Ambiguous	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 3	-190
Excitatory	-190
Inhibitory	-190
Ambiguous	-190
OD Immature 1	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Endothelial 1	-190
OD Mature 2	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Ambiguous	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Endothelial 1	-190
Astrocyte	-190
Inhibitory	-190
Astrocyte	-190
Astrocyte	-190
OD Immature 1	-190
Excitatory	-190
Endothelial 3	-190
Inhibitory	-190
Endothelial 1	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Endothelial 1	-190
Astrocyte	-190
Excitatory	-190
Inhibitory	-190
Ambiguous	-190
Excitatory	-190
Endothelial 3	-190
Excitatory	-190
Ambiguous	-190
Endothelial 1	-190
Excitatory	-190
Inhibitory	-190
OD Immature 1	-190
Excitatory	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
OD Mature 2	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
OD Immature 1	-190
OD Mature 2	-190
Astrocyte	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Ambiguous	-190
Excitatory	-190
Astrocyte	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Excitatory	-190
Excitatory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
OD Mature 2	-190
Excitatory	-190
Ambiguous	-190
Excitatory	-190
Ambiguous	-190
Excitatory	-190
Excitatory	-190
Excitatory	-190
Inhibitory	-190
Endothelial 1	-190
OD Mature 2	-190
OD Immature 1	-190
Microglia	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Ambiguous	-190
Ambiguous	-190
Ambiguous	-190
Excitatory	-190
Inhibitory	-190
Astrocyte	-190
Endothelial 2	-190
Inhibitory	-190
Ambiguous	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Excitatory	-190
Excitatory	-190
Astrocyte	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
OD Immature 1	-190
Excitatory	-190
Endothelial 1	-190
Inhibitory	-190
OD Immature 1	-190
Inhibitory	-190
Endothelial 3	-190
Excitatory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Endothelial 1	-190
OD Immature 1	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Microglia	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
OD Immature 1	-190
Excitatory	-190
Inhibitory	-190
Astrocyte	-190
Astrocyte	-190
Excitatory	-190
Excitatory	-190
OD Mature 2	-190
Excitatory	-190
Excitatory	-190
Endothelial 1	-190
Excitatory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Microglia	-190
Ambiguous	-190
Excitatory	-190
Astrocyte	-190
Ambiguous	-190
Ambiguous	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
OD Mature 2	-190
Inhibitory	-190
Excitatory	-190
Astrocyte	-190
Astrocyte	-190
Astrocyte	-190
Ambiguous	-190
Excitatory	-190
Excitatory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Excitatory	-190
Excitatory	-190
Excitatory	-190
Excitatory	-190
Ambiguous	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
OD Mature 1	-190
Excitatory	-190
Astrocyte	-190
Ambiguous	-190
Astrocyte	-190
Ambiguous	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 1	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Microglia	-190
Astrocyte	-190
Endothelial 3	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 1	-190
Excitatory	-190
Excitatory	-190
Inhibitory	-190
Excitatory	-190
Excitatory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Pericytes	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Ambiguous	-190
Excitatory	-190
Pericytes	-190
Pericytes	-190
Pericytes	-190
Ambiguous	-190
Endothelial 1	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Astrocyte	-190
Ambiguous	-190
Inhibitory	-190
OD Immature 1	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Astrocyte	-190
Endothelial 1	-190
Excitatory	-190
Excitatory	-190
Excitatory	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Endothelial 3	-190
Ambiguous	-190
Inhibitory	-190
Excitatory	-190
Astrocyte	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Excitatory	-190
Endothelial 1	-190
Excitatory	-190
Excitatory	-190
Astrocyte	-190
OD Immature 1	-190
Inhibitory	-190
Endothelial 1	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
OD Immature 1	-190
Excitatory	-190
Excitatory	-190
Endothelial 1	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Excitatory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Excitatory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
OD Mature 2	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Excitatory	-190
OD Immature 1	-190
Inhibitory	-190
Pericytes	-190
Pericytes	-190
Ambiguous	-190
Endothelial 3	-190
Endothelial 3	-190
Excitatory	-190
Ambiguous	-190
Excitatory	-190
Inhibitory	-190
Microglia	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 3	-190
Inhibitory	-190
Inhibitory	-190
OD Mature 2	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
OD Mature 2	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Endothelial 1	-190
Inhibitory	-190
Inhibitory	-190
OD Immature 1	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
OD Immature 1	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Excitatory	-190
Excitatory	-190
Inhibitory	-190
OD Mature 2	-190
Microglia	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Excitatory	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Astrocyte	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Ambiguous	-190
Astrocyte	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 3	-190
Inhibitory	-190
Excitatory	-190
OD Immature 1	-190
Inhibitory	-190
Microglia	-190
Endothelial 1	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
OD Mature 2	-190
Inhibitory	-190
Ambiguous	-190
Excitatory	-190
OD Immature 1	-190
Inhibitory	-190
Excitatory	-190
Microglia	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Ambiguous	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
OD Immature 1	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
Astrocyte	-190
Inhibitory	-190
Microglia	-190
Inhibitory	-190
Inhibitory	-190
Endothelial 1	-190
Ambiguous	-190
Inhibitory	-190
Excitatory	-190
Inhibitory	-190
Endothelial 1	-190
Inhibitory	-190
Endothelial 3	-190
Inhibitory	-190
Inhibitory	-190
OD Immature 1	-190
Inhibitory	-190
Inhibitory	-190
Inhibitory	-190
